image_path,label
../dataset/raw/iam_words/words/e04/e04-079/e04-079-01-03.png,as
../dataset/raw/iam_words/words/e04/e04-079/e04-079-01-04.png,in
../dataset/raw/iam_words/words/e04/e04-079/e04-079-01-05.png,the
../dataset/raw/iam_words/words/e04/e04-079/e04-079-02-00.png,detailed
../dataset/raw/iam_words/words/e04/e04-079/e04-079-02-01.png,drawings
../dataset/raw/iam_words/words/e04/e04-079/e04-079-02-02.png,.
../dataset/raw/iam_words/words/e04/e04-079/e04-079-02-03.png,If
../dataset/raw/iam_words/words/e04/e04-079/e04-079-02-04.png,you
../dataset/raw/iam_words/words/e04/e04-079/e04-079-02-05.png,have
../dataset/raw/iam_words/words/e04/e04-079/e04-079-03-00.png,a
../dataset/raw/iam_words/words/e04/e04-079/e04-079-03-01.png,wooden
../dataset/raw/iam_words/words/e04/e04-079/e04-079-03-02.png,floor
../dataset/raw/iam_words/words/e04/e04-079/e04-079-03-03.png,you
../dataset/raw/iam_words/words/e04/e04-079/e04-079-03-04.png,can
../dataset/raw/iam_words/words/e04/e04-079/e04-079-03-05.png,use
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-00.png,'
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-01.png,A
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-02.png,'
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-03.png,frames
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-04.png,fastened
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-05.png,to
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-06.png,the
../dataset/raw/iam_words/words/e04/e04-079/e04-079-04-07.png,floor
../dataset/raw/iam_words/words/e04/e04-079/e04-079-05-00.png,if
../dataset/raw/iam_words/words/e04/e04-079/e04-079-05-01.png,not
../dataset/raw/iam_words/words/e04/e04-079/e04-079-05-02.png,","
../dataset/raw/iam_words/words/e04/e04-079/e04-079-05-03.png,use
../dataset/raw/iam_words/words/e04/e04-079/e04-079-05-04.png,a
../dataset/raw/iam_words/words/e04/e04-079/e04-079-05-05.png,strong
../dataset/raw/iam_words/words/e04/e04-079/e04-079-05-06.png,horizontal
../dataset/raw/iam_words/words/e04/e04-079/e04-079-06-00.png,frame
../dataset/raw/iam_words/words/e04/e04-079/e04-079-06-01.png,that
../dataset/raw/iam_words/words/e04/e04-079/e04-079-06-02.png,will
../dataset/raw/iam_words/words/e04/e04-079/e04-079-06-03.png,sit
../dataset/raw/iam_words/words/e04/e04-079/e04-079-06-04.png,firmly
../dataset/raw/iam_words/words/e04/e04-079/e04-079-06-05.png,on
../dataset/raw/iam_words/words/e04/e04-079/e04-079-07-00.png,the
../dataset/raw/iam_words/words/e04/e04-079/e04-079-07-01.png,ground
../dataset/raw/iam_words/words/e04/e04-079/e04-079-07-02.png,or
../dataset/raw/iam_words/words/e04/e04-079/e04-079-07-03.png,concrete
../dataset/raw/iam_words/words/e04/e04-079/e04-079-07-04.png,floor
../dataset/raw/iam_words/words/e04/e04-079/e04-079-07-05.png,.
../dataset/raw/iam_words/words/e04/e04-079/e04-079-07-06.png,I
../dataset/raw/iam_words/words/e04/e04-079/e04-079-08-00.png,use
../dataset/raw/iam_words/words/e04/e04-079/e04-079-08-01.png,a
../dataset/raw/iam_words/words/e04/e04-079/e04-079-08-02.png,heavy
../dataset/raw/iam_words/words/e04/e04-079/e04-079-08-03.png,old
../dataset/raw/iam_words/words/e04/e04-079/e04-079-08-04.png,base
../dataset/raw/iam_words/words/e04/e04-079/e04-079-08-05.png,as
../dataset/raw/iam_words/words/e04/e04-079/e04-079-08-06.png,in
../dataset/raw/iam_words/words/e04/e04-079/e04-079-09-00.png,Fig.
../dataset/raw/iam_words/words/e04/e04-079/e04-079-09-01.png,2
../dataset/raw/iam_words/words/e04/e04-079/e04-079-09-02.png,.
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-00.png,The
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-01.png,edges
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-02.png,of
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-03.png,the
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-04.png,transoms
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-05.png,should
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-06.png,be
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-07.png,bevelled
../dataset/raw/iam_words/words/e04/e04-083/e04-083-00-08.png,to
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-00.png,correspond
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-01.png,to
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-02.png,the
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-03.png,sides
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-04.png,and
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-05.png,bottom
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-06.png,of
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-07.png,the
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-08.png,boat
../dataset/raw/iam_words/words/e04/e04-083/e04-083-01-09.png,.
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-00.png,Don't
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-01.png,forget
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-02.png,to
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-03.png,cut
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-04.png,out
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-05.png,on
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-06.png,each
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-07.png,side
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-08.png,of
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-09.png,each
../dataset/raw/iam_words/words/e04/e04-083/e04-083-02-10.png,mould
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-00.png,to
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-01.png,allow
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-02.png,for
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-03.png,the
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-04.png,chines
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-05.png,to
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-06.png,rest
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-07.png,in
../dataset/raw/iam_words/words/e04/e04-083/e04-083-03-08.png,these
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-00.png,notches
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-01.png,","
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-02.png,as
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-03.png,they
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-04.png,are
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-05.png,not
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-06.png,fastened
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-07.png,to
../dataset/raw/iam_words/words/e04/e04-083/e04-083-04-08.png,the
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-00.png,moulds
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-01.png,","
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-02.png,which
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-03.png,will
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-04.png,only
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-05.png,be
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-06.png,used
../dataset/raw/iam_words/words/e04/e04-083/e04-083-05-07.png,whilst
../dataset/raw/iam_words/words/e04/e04-083/e04-083-06-00.png,the
../dataset/raw/iam_words/words/e04/e04-083/e04-083-06-01.png,hull
../dataset/raw/iam_words/words/e04/e04-083/e04-083-06-02.png,is
../dataset/raw/iam_words/words/e04/e04-083/e04-083-06-03.png,under
../dataset/raw/iam_words/words/e04/e04-083/e04-083-06-04.png,construction
../dataset/raw/iam_words/words/e04/e04-083/e04-083-06-05.png,.
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-00.png,The
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-01.png,chine
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-02.png,is
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-03.png,the
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-04.png,long
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-05.png,stringer
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-06.png,on
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-07.png,each
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-08.png,side
../dataset/raw/iam_words/words/e04/e04-086/e04-086-00-09.png,which
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-00.png,is
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-01.png,joined
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-02.png,to
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-03.png,both
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-04.png,transoms
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-05.png,and
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-06.png,lies
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-07.png,in
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-08.png,the
../dataset/raw/iam_words/words/e04/e04-086/e04-086-01-09.png,grooves
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-00.png,cut
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-01.png,in
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-02.png,the
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-03.png,moulds
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-04.png,.
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-05.png,Each
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-06.png,chine
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-07.png,is
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-08.png,made
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-09.png,of
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-10.png,oak
../dataset/raw/iam_words/words/e04/e04-086/e04-086-02-11.png,","
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-00.png,ash
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-01.png,","
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-02.png,spruce
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-03.png,or
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-04.png,any
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-05.png,long
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-06.png,grained
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-07.png,flexible
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-08.png,wood
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-09.png,.
../dataset/raw/iam_words/words/e04/e04-086/e04-086-03-10.png,I
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-00.png,prefer
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-01.png,spruce
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-02.png,when
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-03.png,available
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-04.png,.
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-05.png,As
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-06.png,will
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-07.png,be
../dataset/raw/iam_words/words/e04/e04-086/e04-086-04-08.png,seen
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-00.png,in
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-01.png,the
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-02.png,plan
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-03.png,","
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-04.png,the
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-05.png,transoms
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-06.png,have
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-07.png,a
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-08.png,frame
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-09.png,1
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-10.png,in.
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-11.png,by
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-12.png,1
../dataset/raw/iam_words/words/e04/e04-086/e04-086-05-13.png,in.
../dataset/raw/iam_words/words/e04/e04-086/e04-086-06-00.png,on
../dataset/raw/iam_words/words/e04/e04-086/e04-086-06-01.png,each
../dataset/raw/iam_words/words/e04/e04-086/e04-086-06-02.png,side
../dataset/raw/iam_words/words/e04/e04-086/e04-086-06-03.png,.
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-00.png,The
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-01.png,chines
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-02.png,are
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-03.png,morticed
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-04.png,into
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-05.png,this
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-06.png,and
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-07.png,butt
../dataset/raw/iam_words/words/e04/e04-091/e04-091-00-08.png,up
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-00.png,against
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-01.png,the
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-02.png,transom
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-03.png,.
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-04.png,Start
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-05.png,at
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-06.png,the
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-07.png,bow
../dataset/raw/iam_words/words/e04/e04-091/e04-091-01-08.png,and
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-00.png,spring
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-01.png,them
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-02.png,both
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-03.png,at
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-04.png,the
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-05.png,same
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-06.png,time
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-07.png,over
../dataset/raw/iam_words/words/e04/e04-091/e04-091-02-08.png,the
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-00.png,slots
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-01.png,cut
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-02.png,in
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-03.png,the
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-04.png,moulds
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-05.png,and
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-06.png,into
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-07.png,the
../dataset/raw/iam_words/words/e04/e04-091/e04-091-03-08.png,notches
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-00.png,cut
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-01.png,for
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-02.png,this
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-03.png,purpose
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-04.png,in
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-05.png,the
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-06.png,stern
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-07.png,or
../dataset/raw/iam_words/words/e04/e04-091/e04-091-04-08.png,after
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-00.png,transom
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-01.png,framing
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-02.png,.
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-03.png,Glue
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-04.png,","
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-05.png,screw
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-06.png,and
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-07.png,make
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-08.png,fast
../dataset/raw/iam_words/words/e04/e04-091/e04-091-05-09.png,.
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-00.png,The
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-01.png,skeleton
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-02.png,of
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-03.png,the
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-04.png,boat
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-05.png,will
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-06.png,now
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-07.png,take
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-08.png,shape
../dataset/raw/iam_words/words/e04/e04-095/e04-095-00-09.png,","
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-00.png,and
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-01.png,this
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-02.png,is
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-03.png,the
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-04.png,time
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-05.png,to
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-06.png,check
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-07.png,before
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-08.png,making
../dataset/raw/iam_words/words/e04/e04-095/e04-095-01-09.png,fast
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-00.png,to
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-01.png,see
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-02.png,that
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-03.png,nothing
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-04.png,is
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-05.png,distorted
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-06.png,.
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-07.png,Ensure
../dataset/raw/iam_words/words/e04/e04-095/e04-095-02-08.png,that
../dataset/raw/iam_words/words/e04/e04-095/e04-095-03-00.png,the
../dataset/raw/iam_words/words/e04/e04-095/e04-095-03-01.png,outside
../dataset/raw/iam_words/words/e04/e04-095/e04-095-03-02.png,measurements
../dataset/raw/iam_words/words/e04/e04-095/e04-095-03-03.png,from
../dataset/raw/iam_words/words/e04/e04-095/e04-095-03-04.png,transom
../dataset/raw/iam_words/words/e04/e04-095/e04-095-03-05.png,to
../dataset/raw/iam_words/words/e04/e04-095/e04-095-03-06.png,transom
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-00.png,are
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-01.png,equal
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-02.png,on
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-03.png,each
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-04.png,side
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-05.png,and
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-06.png,that
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-07.png,the
../dataset/raw/iam_words/words/e04/e04-095/e04-095-04-08.png,transoms
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-00.png,are
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-01.png,parallel
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-02.png,horizontally
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-03.png,.
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-04.png,Next
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-05.png,bevel
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-06.png,the
../dataset/raw/iam_words/words/e04/e04-095/e04-095-05-07.png,chines
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-00.png,with
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-01.png,a
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-02.png,plane
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-03.png,so
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-04.png,that
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-05.png,the
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-06.png,bottom
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-07.png,will
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-08.png,fit
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-09.png,snugly
../dataset/raw/iam_words/words/e04/e04-095/e04-095-06-10.png,.
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-00.png,Cut
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-01.png,out
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-02.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-03.png,bottom
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-04.png,and
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-05.png,sides
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-06.png,accurately
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-07.png,from
../dataset/raw/iam_words/words/e04/e04-099/e04-099-00-08.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-01-00.png,plan
../dataset/raw/iam_words/words/e04/e04-099/e04-099-01-01.png,measurements
../dataset/raw/iam_words/words/e04/e04-099/e04-099-01-02.png,but
../dataset/raw/iam_words/words/e04/e04-099/e04-099-01-03.png,leave
../dataset/raw/iam_words/words/e04/e04-099/e04-099-01-04.png,sufficient
../dataset/raw/iam_words/words/e04/e04-099/e04-099-01-05.png,margin
../dataset/raw/iam_words/words/e04/e04-099/e04-099-01-06.png,for
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-00.png,planing
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-01.png,after
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-02.png,fixing
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-03.png,to
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-04.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-05.png,boat
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-06.png,.
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-07.png,Use
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-08.png,your
../dataset/raw/iam_words/words/e04/e04-099/e04-099-02-09.png,two
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-00.png,lengths
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-01.png,of
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-02.png,8
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-03.png,ft.
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-04.png,by
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-05.png,4
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-06.png,ft.
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-07.png,ply
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-08.png,for
../dataset/raw/iam_words/words/e04/e04-099/e04-099-03-09.png,this
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-00.png,purpose
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-01.png,","
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-02.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-03.png,sides
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-04.png,from
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-05.png,one
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-06.png,","
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-07.png,and
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-08.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-09.png,bottom
../dataset/raw/iam_words/words/e04/e04-099/e04-099-04-10.png,from
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-00.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-01.png,other
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-02.png,.
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-03.png,If
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-04.png,care
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-05.png,is
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-06.png,taken
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-07.png,not
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-08.png,to
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-09.png,waste
../dataset/raw/iam_words/words/e04/e04-099/e04-099-05-10.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-00.png,ply
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-01.png,","
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-02.png,plenty
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-03.png,of
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-04.png,material
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-05.png,is
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-06.png,left
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-07.png,over
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-08.png,for
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-09.png,the
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-10.png,thwarts
../dataset/raw/iam_words/words/e04/e04-099/e04-099-06-11.png,.
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-00.png,Having
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-01.png,trimmed
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-02.png,up
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-03.png,the
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-04.png,chines
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-05.png,","
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-06.png,we
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-07.png,are
../dataset/raw/iam_words/words/e04/e04-103/e04-103-00-08.png,now
